sourceIPv4Address,destinationIPv4Address,protocolIdentifier,protocolName,sourceTransportPort,destinationTransportPort,octetDeltaCount,packetDeltaCount,flowStartMilliseconds,flowEndMilliseconds,mac_source,mac_destination,transport_source_port,transport_destination_port,application_name,http_url,https_url_certificate,datalink_vlan,flow_start_time,flow_end_time,bytes_accumulated,tcp_retransmits,tcp_rst,tcp_fin,anomaly,anomaly_type,response_time_ms
192.168.1.100,203.0.113.20,6,TCP,23245,80,18901,40,1745392366757,1745392381151,d9:49:fd:f9:8d:6b,26:30:dc:94:b6:86,10892,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:46.757572,2025-04-23T07:13:01.151572,45040,2,0,1,True,slow_response,14394
192.168.1.100,203.0.113.20,6,TCP,10745,80,11895,22,1745392366757,1745392373899,18:08:10:9c:4a:43,e5:eb:d2:19:fe:fc,34519,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:46.757628,2025-04-23T07:12:53.899628,10997,1,0,1,True,slow_response,7142
192.168.1.100,203.0.113.20,6,TCP,40777,80,42851,51,1745392366757,1745392389040,51:df:98:a2:97:3e,b3:27:95:8e:f7:59,13778,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:46.757683,2025-04-23T07:13:09.040683,16903,1,0,1,True,slow_response,22283
192.168.1.100,203.0.113.20,6,TCP,40357,80,43443,28,1745392366757,1745392389183,9b:bd:ca:36:41:68,37:52:4a:f8:fd:8e,52501,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:46.757737,2025-04-23T07:13:09.183737,49299,0,0,1,True,slow_response,22426
192.168.1.100,203.0.113.20,6,TCP,26882,80,8894,62,1745392366757,1745392384376,a3:09:b1:ff:a3:57,b7:8a:e5:6e:a8:3a,13810,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:46.757792,2025-04-23T07:13:04.376792,49748,1,0,1,True,slow_response,17619
192.168.1.100,203.0.113.20,6,TCP,13593,80,6560,19,1745392366757,1745392382029,30:11:dd:52:30:5d,4d:88:81:c5:9c:56,54896,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:46.757847,2025-04-23T07:13:02.029847,31878,0,0,1,True,slow_response,15272
192.168.1.100,203.0.113.20,6,TCP,62521,80,7654,48,1745392366757,1745392381374,b1:d4:3c:db:81:94,68:e9:9d:95:e0:26,37303,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:46.757902,2025-04-23T07:13:01.374902,41946,1,0,1,True,slow_response,14617
192.168.1.100,203.0.113.20,6,TCP,24397,80,42470,44,1745392366757,1745392392877,3f:96:9e:ed:ef:a5,4b:de:42:12:0d:e3,48487,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:46.757956,2025-04-23T07:13:12.877956,1842,0,0,1,True,slow_response,26120
192.168.1.100,203.0.113.20,6,TCP,56911,80,45343,37,1745392366795,1745392380375,0d:d0:3c:81:a6:26,7f:63:0d:4f:a1:fe,33032,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:46.795193,2025-04-23T07:13:00.375193,12276,2,0,1,True,slow_response,13580
192.168.1.100,203.0.113.20,6,TCP,4519,80,44487,74,1745392366795,1745392376825,6a:2d:c4:55:3e:dd,df:d7:64:1a:59:02,12010,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:46.795266,2025-04-23T07:12:56.825266,24879,0,0,1,True,slow_response,10030
192.168.1.100,203.0.113.20,6,TCP,10910,80,49594,58,1745392366795,1745392375276,a1:9a:8e:7a:c3:70,35:84:4f:0a:8d:32,43993,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:46.795356,2025-04-23T07:12:55.276356,33679,2,0,1,True,slow_response,8481
192.168.1.100,203.0.113.20,6,TCP,47174,80,49763,80,1745392366795,1745392375931,ab:a4:00:59:47:79,7d:6f:0c:e6:71:9f,51316,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:46.795421,2025-04-23T07:12:55.931421,14340,0,0,1,True,slow_response,9136
192.168.1.100,203.0.113.20,6,TCP,23612,80,7348,67,1745392366795,1745392389664,1d:77:32:b5:7b:fe,f5:ae:90:a6:d9:e1,35440,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:46.795477,2025-04-23T07:13:09.664477,46863,2,0,1,True,slow_response,22869
192.168.1.100,203.0.113.20,6,TCP,54569,80,10257,72,1745392366795,1745392376433,ba:62:60:44:1b:5b,e3:1c:06:0b:25:83,5637,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:46.795531,2025-04-23T07:12:56.433531,19156,0,0,1,True,slow_response,9638
192.168.1.100,203.0.113.20,6,TCP,27474,80,14819,64,1745392366795,1745392394752,48:a7:f3:cc:32:33,4d:62:eb:65:60:dc,64847,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:46.795586,2025-04-23T07:13:14.752586,3455,0,0,1,True,slow_response,27957
192.168.1.100,203.0.113.20,6,TCP,1956,80,10172,85,1745392366795,1745392395698,7a:c8:45:ef:dd:f8,4d:82:a6:3b:32:24,28569,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:46.795641,2025-04-23T07:13:15.698641,45291,2,0,1,True,slow_response,28903
192.168.1.100,203.0.113.20,6,TCP,37146,80,14940,97,1745392366795,1745392378644,43:f9:7f:29:a2:b2,fd:ca:9a:f7:38:73,13981,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:46.795695,2025-04-23T07:12:58.644695,44765,0,0,1,True,slow_response,11849
192.168.1.100,203.0.113.20,6,TCP,20309,80,25310,82,1745392366795,1745392392243,2c:3e:6c:2a:07:60,34:1f:22:0e:1d:4e,1675,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:46.795752,2025-04-23T07:13:12.243752,39736,2,0,1,True,slow_response,25448
192.168.1.100,203.0.113.20,6,TCP,48500,80,47622,32,1745392366795,1745392380803,5c:43:32:64:ba:3a,c1:eb:36:fd:fa:b3,58314,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:46.795808,2025-04-23T07:13:00.803808,13019,0,0,1,True,slow_response,14008
192.168.1.100,203.0.113.20,6,TCP,29911,80,2005,66,1745392366795,1745392381975,75:57:9f:36:43:4f,7b:10:a0:63:d0:bf,7836,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:46.795863,2025-04-23T07:13:01.975863,28289,0,0,1,True,slow_response,15180
192.168.1.100,203.0.113.20,6,TCP,65054,80,47958,55,1745392366795,1745392390230,7b:6c:c7:81:15:d2,4f:1d:64:b8:bc:63,39430,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:46.795918,2025-04-23T07:13:10.230918,34168,1,0,1,True,slow_response,23435
192.168.1.100,203.0.113.20,6,TCP,38189,80,2222,13,1745392366795,1745392388513,2f:1b:50:86:a7:7e,6a:71:28:b9:fc:a8,6327,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:46.795972,2025-04-23T07:13:08.513972,38023,2,0,1,True,slow_response,21718
192.168.1.100,203.0.113.20,6,TCP,58595,80,30027,63,1745392366796,1745392383768,e4:5f:6a:13:0c:3f,b1:4b:3f:14:a1:88,57610,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:46.796027,2025-04-23T07:13:03.768027,21216,1,0,1,True,slow_response,16972
192.168.1.100,203.0.113.20,6,TCP,52527,80,8063,18,1745392366796,1745392378053,b4:67:31:5d:92:ac,61:4c:0c:4d:59:fd,22165,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:46.796080,2025-04-23T07:12:58.053080,36791,2,0,1,True,slow_response,11257
192.168.1.100,203.0.113.20,6,TCP,43293,80,23204,54,1745392366796,1745392378638,a8:c9:f8:94:be:bc,2b:19:aa:ce:45:86,20992,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:46.796136,2025-04-23T07:12:58.638136,23433,2,0,1,True,slow_response,11842
192.168.1.100,203.0.113.20,6,TCP,63437,80,10141,81,1745392366796,1745392376266,58:12:51:62:c5:ec,63:3f:3c:30:19:9a,10094,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:46.796190,2025-04-23T07:12:56.266190,26862,1,0,1,True,slow_response,9470
192.168.1.100,203.0.113.20,6,TCP,52413,80,15497,99,1745392366796,1745392383392,d6:db:bf:c2:03:2d,e7:bb:80:94:a7:28,35892,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:46.796244,2025-04-23T07:13:03.392244,23769,2,0,1,True,slow_response,16596
192.168.1.100,203.0.113.20,6,TCP,42920,80,15600,90,1745392366796,1745392377410,59:9e:9f:00:bf:03,6c:08:0b:56:34:0c,50468,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:46.796301,2025-04-23T07:12:57.410301,14840,1,0,1,True,slow_response,10614
192.168.1.100,203.0.113.20,6,TCP,37604,80,8801,72,1745392366796,1745392383697,a5:c7:8e:c3:7b:03,fe:4d:e7:ef:b2:3f,40708,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:46.796371,2025-04-23T07:13:03.697371,19258,0,0,1,True,slow_response,16901
192.168.1.100,203.0.113.20,6,TCP,21476,80,30475,51,1745392366796,1745392389722,7e:d5:5d:af:09:ea,4c:b9:49:e3:55:14,8396,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:46.796429,2025-04-23T07:13:09.722429,39118,0,0,1,True,slow_response,22926
192.168.1.100,203.0.113.20,6,TCP,3327,80,19591,42,1745392366796,1745392389553,dd:b6:41:48:ef:d1,ef:99:21:3b:7e:24,63196,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:46.796484,2025-04-23T07:13:09.553484,28969,2,0,1,True,slow_response,22757
192.168.1.100,203.0.113.20,6,TCP,13364,80,13378,45,1745392366796,1745392378120,1c:fa:a9:a1:0a:08,5f:54:09:97:65:39,22815,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:46.796539,2025-04-23T07:12:58.120539,5657,1,0,1,True,slow_response,11324
192.168.1.100,203.0.113.20,6,TCP,36254,80,11973,63,1745392366796,1745392377956,54:66:5b:6e:0e:7c,b1:00:35:db:2a:ca,55238,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:46.796594,2025-04-23T07:12:57.956594,20991,1,0,1,True,slow_response,11160
192.168.1.100,203.0.113.20,6,TCP,43041,80,38846,67,1745392366796,1745392389629,b2:f3:d5:3d:c2:08,46:58:5b:a7:b0:21,3030,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:46.796648,2025-04-23T07:13:09.629648,4909,0,0,1,True,slow_response,22833
192.168.1.100,203.0.113.20,6,TCP,45109,80,46428,74,1745392366796,1745392378871,00:1a:2e:05:cf:80,e0:c4:e9:c3:22:46,63649,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:46.796702,2025-04-23T07:12:58.871702,40517,1,0,1,True,slow_response,12075
192.168.1.100,203.0.113.20,6,TCP,35338,80,15699,17,1745392366796,1745392389714,ff:6c:f5:9c:80:83,21:e1:c8:97:80:07,55931,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:46.796758,2025-04-23T07:13:09.714758,36864,0,0,1,True,slow_response,22918
192.168.1.100,203.0.113.20,6,TCP,35173,80,37727,55,1745392366796,1745392383458,d1:f0:9c:72:a0:c7,e3:3a:80:fc:b9:4e,30298,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:46.796812,2025-04-23T07:13:03.458812,26717,2,0,1,True,slow_response,16662
192.168.1.100,203.0.113.20,6,TCP,36737,80,21477,11,1745392366796,1745392383250,57:c9:63:a3:8a:77,ff:4f:41:ee:04:68,22313,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:46.796866,2025-04-23T07:13:03.250866,3811,1,0,1,True,slow_response,16454
192.168.1.100,203.0.113.20,6,TCP,57726,80,26745,85,1745392366832,1745392390430,03:e2:85:e1:9d:ac,07:ac:af:df:3a:df,27522,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:46.832857,2025-04-23T07:13:10.430857,4176,0,0,1,True,slow_response,23598
192.168.1.100,203.0.113.20,6,TCP,61654,80,6046,43,1745392366832,1745392389811,56:dc:e0:72:35:06,1b:39:91:bf:e0:ed,46656,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:46.832929,2025-04-23T07:13:09.811929,30931,2,0,1,True,slow_response,22979
192.168.1.100,203.0.113.20,6,TCP,44150,80,16769,94,1745392366832,1745392384120,a1:6c:3c:c0:33:a1,c0:f8:99:5a:d7:6a,24123,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:46.832993,2025-04-23T07:13:04.120993,10357,1,0,1,True,slow_response,17288
192.168.1.100,203.0.113.20,6,TCP,25302,80,39161,27,1745392366833,1745392395249,6b:88:01:42:89:62,78:c3:26:b8:aa:59,60647,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:46.833049,2025-04-23T07:13:15.249049,7565,2,0,1,True,slow_response,28416
192.168.1.100,203.0.113.20,6,TCP,48054,80,22561,31,1745392366833,1745392378937,e3:15:c5:24:50:30,88:78:30:f6:78:9c,10508,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:46.833105,2025-04-23T07:12:58.937105,47481,2,0,1,True,slow_response,12104
192.168.1.100,203.0.113.20,6,TCP,6747,80,42995,69,1745392366833,1745392379013,a0:bc:39:49:62:cc,f2:76:8e:dd:19:98,15268,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:46.833161,2025-04-23T07:12:59.013161,43911,2,0,1,True,slow_response,12180
192.168.1.100,203.0.113.20,6,TCP,34180,80,22435,50,1745392366833,1745392389104,1a:3a:90:65:f5:87,15:6e:3c:dc:48:d9,59756,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:46.833214,2025-04-23T07:13:09.104214,10061,0,0,1,True,slow_response,22271
192.168.1.100,203.0.113.20,6,TCP,15537,80,48595,31,1745392366833,1745392380958,7e:dc:e3:cf:d3:03,5f:2a:53:d6:1a:ad,46960,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:46.833270,2025-04-23T07:13:00.958270,4157,2,0,1,True,slow_response,14125
192.168.1.100,203.0.113.20,6,TCP,43057,80,29361,44,1745392366833,1745392389261,57:d8:d0:ad:06:22,b5:10:cb:7f:d8:7b,64175,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:46.833325,2025-04-23T07:13:09.261325,15802,2,0,1,True,slow_response,22428
192.168.1.100,203.0.113.20,6,TCP,46583,80,14537,83,1745392366833,1745392386266,ec:16:e6:ec:66:e1,55:06:47:e9:89:2e,12323,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:46.833401,2025-04-23T07:13:06.266401,48274,2,0,1,True,slow_response,19433
192.168.1.100,203.0.113.20,6,TCP,2070,80,30715,33,1745392366833,1745392379393,30:0f:84:ea:10:ca,65:cb:ea:bf:e7:08,29937,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:46.833456,2025-04-23T07:12:59.393456,19764,1,0,1,True,slow_response,12560
192.168.1.100,203.0.113.20,6,TCP,14902,80,45640,98,1745392366833,1745392377076,09:99:ec:8b:2b:a0,b9:28:d4:22:cb:6a,45021,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:46.833511,2025-04-23T07:12:57.076511,33704,0,0,1,True,slow_response,10243
192.168.1.100,203.0.113.20,6,TCP,46072,80,48797,24,1745392366833,1745392380665,cd:bf:ee:83:c1:8e,cc:ae:b7:cc:a8:30,65477,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:46.833564,2025-04-23T07:13:00.665564,22367,2,0,1,True,slow_response,13832
192.168.1.100,203.0.113.20,6,TCP,15597,80,45702,72,1745392366833,1745392395970,8f:d1:ba:2c:4b:a9,b2:30:d0:ad:ff:5a,55616,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:46.833619,2025-04-23T07:13:15.970619,49482,0,0,1,True,slow_response,29137
192.168.1.100,203.0.113.20,6,TCP,9625,80,16821,70,1745392366833,1745392389954,55:13:88:d9:e2:11,b4:60:dc:72:70:cd,11309,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:46.833675,2025-04-23T07:13:09.954675,39216,0,0,1,True,slow_response,23121
192.168.1.100,203.0.113.20,6,TCP,2748,80,29639,87,1745392366833,1745392375758,ae:a5:a6:35:19:19,61:65:d3:98:8b:19,47569,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:46.833729,2025-04-23T07:12:55.758729,9196,0,0,1,True,slow_response,8925
192.168.1.100,203.0.113.20,6,TCP,23340,80,28419,75,1745392366833,1745392377751,0b:e2:ca:e0:54:cf,18:24:b6:de:d5:ad,11387,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:46.833783,2025-04-23T07:12:57.751783,42287,2,0,1,True,slow_response,10918
192.168.1.100,203.0.113.20,6,TCP,7160,80,32936,39,1745392366833,1745392372115,d4:2b:9c:62:1d:93,0b:28:c9:5c:12:4b,63448,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:46.833837,2025-04-23T07:12:52.115837,28439,2,0,1,True,slow_response,5282
192.168.1.100,203.0.113.20,6,TCP,24135,80,2013,22,1745392366833,1745392395518,c4:03:3b:b7:77:cf,20:80:b7:ee:9a:54,50238,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:46.833893,2025-04-23T07:13:15.518893,28444,1,0,1,True,slow_response,28685
192.168.1.100,203.0.113.20,6,TCP,16926,80,34345,80,1745392366833,1745392383672,ad:e3:ab:94:82:c6,fd:97:90:2d:77:e1,31291,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:46.833953,2025-04-23T07:13:03.672953,12068,2,0,1,True,slow_response,16839
192.168.1.100,203.0.113.20,6,TCP,6620,80,27660,53,1745392366834,1745392396655,6d:69:df:7b:b9:e3,92:15:42:39:14:2f,37143,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:46.834010,2025-04-23T07:13:16.655010,21099,0,0,1,True,slow_response,29821
192.168.1.100,203.0.113.20,6,TCP,53343,80,17065,45,1745392366834,1745392384161,6a:5d:68:b8:45:9c,d1:6d:41:fb:ee:85,52381,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:46.834063,2025-04-23T07:13:04.161063,45341,0,0,1,True,slow_response,17327
192.168.1.100,203.0.113.20,6,TCP,25699,80,18984,25,1745392366834,1745392374902,95:05:02:e5:cb:cf,e5:b2:e6:9e:64:d9,51168,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:46.834118,2025-04-23T07:12:54.902118,13879,1,0,1,True,slow_response,8068
192.168.1.100,203.0.113.20,6,TCP,41669,80,24759,75,1745392366834,1745392384278,c9:3e:94:43:a6:a9,46:37:2d:d2:3f:b3,20990,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:46.834174,2025-04-23T07:13:04.278174,24178,0,0,1,True,slow_response,17444
192.168.1.100,203.0.113.20,6,TCP,58221,80,26727,78,1745392366834,1745392387364,1f:52:35:6f:fb:73,4f:3a:71:fc:94:6b,12454,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:46.834229,2025-04-23T07:13:07.364229,46834,2,0,1,True,slow_response,20530
192.168.1.100,203.0.113.20,6,TCP,42256,80,20430,82,1745392366834,1745392393750,8f:83:4c:26:7b:f9,a5:63:ce:51:2e:20,60078,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:46.834284,2025-04-23T07:13:13.750284,18418,2,0,1,True,slow_response,26916
192.168.1.100,203.0.113.20,6,TCP,49171,80,41164,40,1745392366834,1745392387527,bc:7d:f1:e6:54:42,7c:ff:a1:f0:d7:c3,44440,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:46.834354,2025-04-23T07:13:07.527354,10985,2,0,1,True,slow_response,20693
192.168.1.100,203.0.113.20,6,TCP,54702,80,28553,74,1745392366834,1745392375917,bf:02:f8:2d:df:bb,9e:0b:df:c3:41:ab,41178,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:46.834410,2025-04-23T07:12:55.917410,46857,1,0,1,True,slow_response,9083
192.168.1.100,203.0.113.20,6,TCP,28161,80,37553,96,1745392366834,1745392385972,48:71:ad:50:ae:c4,8d:cb:90:87:84:e7,1296,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:46.834465,2025-04-23T07:13:05.972465,40896,0,0,1,True,slow_response,19138
192.168.1.100,203.0.113.20,6,TCP,6888,80,30454,51,1745392366834,1745392384107,e9:7e:bc:9e:f5:b8,ff:8a:3e:c7:c5:3e,49324,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:46.834522,2025-04-23T07:13:04.107522,1948,0,0,1,True,slow_response,17273
192.168.1.100,203.0.113.20,6,TCP,39463,80,26801,69,1745392366873,1745392379711,b5:4e:ab:f2:b6:55,ac:f2:c9:0b:2c:8e,14218,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:46.873956,2025-04-23T07:12:59.711956,7917,2,0,1,True,slow_response,12838
192.168.1.100,203.0.113.20,6,TCP,15779,80,38512,24,1745392366874,1745392388509,e9:e7:18:c7:bc:f8,06:33:de:b8:59:4b,60695,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:46.874027,2025-04-23T07:13:08.509027,29943,1,0,1,True,slow_response,21635
192.168.1.100,203.0.113.20,6,TCP,19268,80,24546,79,1745392366874,1745392391566,ce:4c:10:40:eb:60,86:8d:e9:b4:ef:4a,56219,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:46.874086,2025-04-23T07:13:11.566086,7932,1,0,1,True,slow_response,24692
192.168.1.100,203.0.113.20,6,TCP,6288,80,13572,13,1745392366874,1745392386755,80:f1:67:ad:c9:a5,3b:7d:06:e7:6d:34,4893,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:46.874145,2025-04-23T07:13:06.755145,23233,1,0,1,True,slow_response,19881
192.168.1.100,203.0.113.20,6,TCP,46081,80,33551,46,1745392366874,1745392373551,52:f4:2b:0f:b9:5b,60:04:17:11:8b:c9,56563,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:46.874201,2025-04-23T07:12:53.551201,31198,2,0,1,True,slow_response,6677
192.168.1.100,203.0.113.20,6,TCP,27701,80,7998,29,1745392366874,1745392385739,14:7b:0b:50:ab:bd,f4:84:dc:25:ed:86,53434,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:46.874255,2025-04-23T07:13:05.739255,17314,1,0,1,True,slow_response,18865
192.168.1.100,203.0.113.20,6,TCP,39095,80,4387,23,1745392366874,1745392389304,d6:fd:b2:6b:c9:3d,f9:4c:82:da:26:96,31604,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:46.874308,2025-04-23T07:13:09.304308,7805,2,0,1,True,slow_response,22430
192.168.1.100,203.0.113.20,6,TCP,9417,80,1807,45,1745392366874,1745392372085,07:2c:4f:ea:22:b4,ec:88:46:80:fa:52,49246,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:46.874384,2025-04-23T07:12:52.085384,16044,2,0,1,True,slow_response,5211
192.168.1.100,203.0.113.20,6,TCP,1461,80,6853,66,1745392366874,1745392393040,31:11:61:e4:49:5b,47:56:c2:2c:82:d3,18617,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:46.874441,2025-04-23T07:13:13.040441,41370,1,0,1,True,slow_response,26166
192.168.1.100,203.0.113.20,6,TCP,56756,80,37164,99,1745392366874,1745392395646,cf:e0:75:04:23:2e,78:2f:f5:ce:a8:5e,10343,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:46.874496,2025-04-23T07:13:15.646496,9006,0,0,1,True,slow_response,28772
192.168.1.100,203.0.113.20,6,TCP,3877,80,11063,91,1745392366874,1745392396142,cc:c1:3d:e7:d0:ea,0b:b3:d3:9c:d9:f8,3415,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:46.874551,2025-04-23T07:13:16.142551,30300,0,0,1,True,slow_response,29268
192.168.1.100,203.0.113.20,6,TCP,18554,80,19901,21,1745392366874,1745392394829,de:0b:ed:34:e7:85,80:7c:5b:a4:d4:a2,42917,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:46.874608,2025-04-23T07:13:14.829608,28302,2,0,1,True,slow_response,27955
192.168.1.100,203.0.113.20,6,TCP,23638,80,4329,69,1745392366874,1745392392475,15:35:ba:15:9c:16,1b:98:b6:cd:2e:d5,9258,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:46.874662,2025-04-23T07:13:12.475662,18205,0,0,1,True,slow_response,25601
192.168.1.100,203.0.113.20,6,TCP,30053,80,26118,46,1745392366874,1745392389633,8d:72:48:ee:7a:55,51:53:ac:b0:f2:71,29531,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:46.874717,2025-04-23T07:13:09.633717,9524,0,0,1,True,slow_response,22759
192.168.1.100,203.0.113.20,6,TCP,56525,80,27314,92,1745392366874,1745392385000,35:6a:fa:d9:48:7b,f3:05:2d:2a:f0:85,56711,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:46.874772,2025-04-23T07:13:05.000772,19161,0,0,1,True,slow_response,18126
192.168.1.100,203.0.113.20,6,TCP,22315,80,38681,86,1745392366874,1745392384999,f0:23:f4:52:da:fb,ae:01:88:2a:75:cf,15851,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:46.874829,2025-04-23T07:13:04.999829,8549,1,0,1,True,slow_response,18125
192.168.1.100,203.0.113.20,6,TCP,19049,80,13932,20,1745392366874,1745392380462,56:a5:66:53:cf:36,75:da:a2:db:16:78,30385,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:46.874885,2025-04-23T07:13:00.462885,29954,0,0,1,True,slow_response,13588
192.168.1.100,203.0.113.20,6,TCP,33710,80,18839,42,1745392366874,1745392395303,0e:74:e7:62:5c:20,bc:b4:c9:22:55:08,44185,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:46.874941,2025-04-23T07:13:15.303941,46223,2,0,1,True,slow_response,28429
192.168.1.100,203.0.113.20,6,TCP,27851,80,1471,47,1745392366874,1745392380537,18:cc:f7:e6:b5:60,cf:7d:d2:94:7b:15,20002,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:46.874997,2025-04-23T07:13:00.537997,49156,0,0,1,True,slow_response,13663
